,movie_title,sentiment,tomatometer_rating
935,And Everything Is Going Fine,positive,10
936,...And Justice for All,positive,9
937,And So It Goes,positive,2
938,And Then We Danced,positive,10
939,The Andromeda Strain,positive,7
940,Anesthesia,positive,3
941,Angel-A,positive,5
942,Angels with Dirty Faces,positive,10
943,"Angus, Thongs and Perfect Snogging",positive,8
944,ANIARA,positive,7
945,Anima,positive,10
946,Animal Kingdom,positive,10
947,Anna,positive,4
948,Anna and the Apocalypse,positive,8
949,Anna Karenina,positive,7
950,Annabelle,positive,3
951,Annapolis,positive,2
952,Annie,positive,6
953,Annihilation,positive,9
954,The Anniversary Party,positive,7
955,Anomalisa,positive,10
956,Anon,positive,4
957,Anonymous,positive,5
958,Another Happy Day,positive,5
959,Another Year,positive,10
960,The Answer Man ,positive,4
961,The Ant Bully,positive,7
962,Antibirth,positive,8
963,Antiviral,positive,7
964,Ant-Man,positive,9
965,Antonia ,positive,7
966,Antwone Fisher,positive,8
967,Antz,positive,10
968,Anvil! The Story of Anvil,positive,10
969,Anything Else,positive,5
970,Anywhere but Here,positive,7
971,Apocalypse Now,positive,10
972,Apocalypse Now Redux,positive,10
973,Apocalypto,positive,7
974,Apollo 11,positive,10
975,Apollo 13,positive,10
976,Apostle,positive,8
977,Appropriate Behavior,positive,10
978,April and the Extraordinary World ,positive,10
979,Aqua Teen Hunger Force Colon Movie Film for Theaters,positive,5
980,Aquamarine,positive,6
981,Arachnophobia,positive,10
982,Archipelago,positive,10
983,Archive,positive,8
984,Arctic,positive,10
985,Arctic Tale,positive,7
986,Argo,positive,10
987,The Aristocats,positive,7
988,The Aristocrats,positive,8
989,Arizona Dream,positive,9
990,Arkansas,positive,5
991,Arlington Road,positive,7
992,Armageddon,positive,4
993,Armored,positive,5
994,Army of Shadows ,positive,10
995,Around the Bend,positive,3
996,Arrival,positive,10
997,Art and Craft,positive,10
998,Arthur Christmas,positive,10
999,Arthur Miller: Writer,positive,10
1000,Arthur Newman,positive,3
1001,"As Above, So Below",positive,3
1002,As Good as It Gets,positive,9
1003,Ash Is Purest White,positive,10
1004,Popiól i diament ,positive,10
1005,Assassination Nation,positive,8
1006,Assassination Tango,positive,5
1007,Assassin's Creed,positive,2
1008,Astro Boy ,positive,6
1009,Astronaut,positive,7
1010,The Astronaut Farmer,positive,6
1011,The Astronaut's Wife,positive,2
1012,Asylum,positive,4
1013,At Any Price,positive,6
1014,At Eternity's Gate,positive,8
1015,Atanarjuat: The Fast Runner ,positive,10
1016,ATL,positive,7
1017,Atlantics,positive,10
1018,Atlantis - The Lost Empire,positive,5
1019,Atlas Shrugged: Part I,positive,2
1020,Atomic Blonde,positive,8
1021,Atonement,positive,9
1022,Attack the Block,positive,10
1023,Attenberg,positive,8
1024,August: Osage County,positive,7
1025,August Rush,positive,4
1026,Austenland,positive,4
1027,Austin Powers: International Man of Mystery,positive,8
1028,Austin Powers: The Spy Who Shagged Me,positive,6
1029,Author: The JT LeRoy Story,positive,8
1030,Auto Focus,positive,8
1031,Autómata,positive,3
1032,Autumn in New York,positive,2
1033,Höstsonaten ,positive,9
1034,Avatar,positive,9
1035,Avengers: Age of Ultron,positive,8
1036,Avengers: Endgame,positive,10
1037,Avengers: Infinity War,positive,9
1038,The Aviator,positive,9
1039,Await Further Instructions,positive,9
1040,Awake,positive,3
1041,Away From Her,positive,10
1042,Away We Go,positive,7
1043,The Awful Truth,positive,10
1044,Aziz Ansari: Right Now,positive,9
1045,Baadasssss!,positive,10
1046,Der Baader Meinhof Komplex ,positive,9
1047,Babe: Pig in the City,positive,7
1048,Babel,positive,7
1049,Babette's Feast ,positive,10
1050,Baby Boom,positive,8
1051,Baby Boy,positive,8
1052,Baby Driver,positive,10
1053,The Babysitters,positive,4
1054,Babyteeth,positive,10
1055,Bachelorette,positive,6
1056,Back to School,positive,9
1057,Back Roads,positive,6
1058,Back to Burgundy ,positive,8
1059,Back to the Future,positive,10
1060,Back to the Future Part II,positive,7
1061,Back to the Future Part III,positive,9
1062,The Back-up Plan,positive,2
1063,Backtrack,positive,4
1064,The Bad and the Beautiful,positive,8
1065,Bad Lieutenant: Port of Call New Orleans,positive,9
1066,Bad News Bears,positive,5
1067,Bad Teacher,positive,5
1068,Bad Times at the El Royale,positive,8
1069,Bad Words,positive,7
1070,Badlands,positive,10
1071,Baggage Claim,positive,2
1072,Baghead,positive,8
1073,Ball of Fire,positive,10
1074,Ballet 422,positive,9
1075,Ballplayer: Pelotero,positive,9
1076,Au Hasard Balthazar,positive,10
1077,Balto,positive,6
1078,Bambi,positive,10
1079,Banana Split,positive,9
1080,Band Aid,positive,9
1081,Bandits,positive,7
1082,Bandslam,positive,9
1083,Baran,positive,9
1084,Barbara,positive,10
1085,Barbarella,positive,8
1086,Barbershop,positive,9
1087,Barbershop 2: Back in Business,positive,7
1088,Barbershop: The Next Cut,positive,10
1089,Barefoot in the Park,positive,9
1090,Barney's Version,positive,8
1091,Bart Got a Room,positive,8
1092,Basket Case,positive,8
1093,Basmati Blues,positive,2
1094,Bathtubs Over Broadway,positive,10
1095,Batkid Begins,positive,9
1096,Batman Begins,positive,9
1097,Batman Beyond: Return of the Joker,positive,10
1098,Batman: Mask of the Phantasm,positive,9
1099,Batman: Return Of The Caped Crusaders,positive,10
1100,Batman Returns,positive,9
1101,Batman v Superman: Dawn of Justice,positive,3
1102,Battle: Los Angeles,positive,4
1103,Battle for Haditha,positive,7
1104,Battle For The Planet Of The Apes,positive,4
1105,The Battle of Shaker Heights,positive,4
1106,Battle of the Sexes,positive,9
1107,Battle of the Year,positive,1
1108,Battleship,positive,4
1109,Baywatch,positive,2
1110,Be Cool,positive,4
1111,Be Natural: The Untold Story of Alice Guy-Blaché,positive,10
1112,Beach Rats,positive,9
1113,Bean,positive,5
1114,Beanpole ,positive,10
1115,Beasts of the Southern Wild,positive,9
1116,De Battre mon Coeur s'est Arrêté ,positive,9
1117,Help!,positive,9
1118,Yellow Submarine,positive,10
1119,Beats,positive,10
1120,Beats Rhymes & Life: The Travels of a Tribe Called Quest,positive,10
1121,Beautiful Boxer,positive,9
1122,The Beautiful Country,positive,8
1123,Beautiful Creatures,positive,5
1124,Beautiful Girls,positive,8
1125,A Beautiful Mind,positive,8
1126,Beautiful Thing,positive,10
1127,Beauty and the Beast,positive,10
1128,Beauty and the Beast,positive,8
1129,Becoming,positive,10
1130,Becoming Astrid ,positive,10
1131,Becoming Jane,positive,6
1132,Bedknobs and Broomsticks,positive,7
1133,Bee Season,positive,5
1134,Been Rich All My Life,positive,9
1135,Beerfest,positive,5
1136,Beeswax,positive,8
1137,Beetlejuice,positive,9
1138,Before I Fall,positive,7
1139,Before I Go to Sleep,positive,4
1140,Before Midnight,positive,10
1141,Before Night Falls,positive,8
1142,Before Sunrise,positive,10
1143,Before Sunset,positive,10
1144,Before the Devil Knows You're Dead,positive,9
1145,Before We Go,positive,3
1146,Begin Again,positive,9
1147,Beginners,positive,9
1148,Being Evel,positive,10
1149,Being Flynn,positive,6
1150,Being John Malkovich,positive,10
1151,Being Julia,positive,8
1152,Being There,positive,10
1153,Bella ,positive,5
1154,Bellflower,positive,8
1155,Beloved Sisters,positive,8
1156,Ben-Hur,positive,3
1157,Ben is Back,positive,9
1158,The Benchwarmers,positive,2
1159,Bend It Like Beckham,positive,9
1160,Beneath The Planet Of The Apes,positive,4
1161,Benjamin,positive,9
1162,Beowulf,positive,8
1163,Berlin Syndrome,positive,8
1164,Bernie,positive,9
1165,Bessie,positive,10
1166,Best in Show,positive,10
1167,Best Of Enemies,positive,10
1168,Best Worst Movie,positive,10
1169,The Best Years of Our Lives,positive,10
1170,Better Living Through Chemistry,positive,3
1171,Better Luck Tomorrow,positive,9
1172,Better Watch Out,positive,9
1173,Beverly Hills Cop,positive,9
1174,Beverly Hills Cop II,positive,5
1175,Beware Of Mr. Baker,positive,10
1176,Bewitched,positive,3
1177,Beyond The Hills,positive,10
1178,Beyond the Lights,positive,9
1179,Beyond the Mat,positive,9
1180,Beyond the Valley of the Dolls,positive,8
1181,Beyond the Visible - Hilma af Klint,positive,10
1182,Big,positive,10
1183,Big Ass Spider!,positive,8
1184,The Big Chill,positive,7
1185,The Big Easy,positive,9
1186,Big Eyes,positive,8
1187,Big Fat Liar,positive,5
1188,Big Game,positive,8
1189,Big Hero 6,positive,9
1190,The Big Hit,positive,5
1191,Big Miracle,positive,8
1192,Big Momma's House,positive,4
1193,"Big Mommas: Like Father, Like Son",positive,1
1194,Big Night,positive,10
1195,The Big Picture,positive,9
1196,The Big Red One,positive,10
1197,Big Top Pee-wee,positive,4
1198,"Bigger, Stronger, Faster*",positive,10
1199,Biggie and Tupac,positive,8
1200,Biker Boyz,positive,3
1201,Bill & Ted Face the Music,positive,9
1202,Bill & Ted's Bogus Journey,positive,6
1203,Bill and Ted's Excellent Adventure,positive,9
1204,Bill Cunningham New York,positive,10
1205,Billy Elliot,positive,9
1206,Billy Lynn's Long Halftime Walk,positive,5
1207,Billy Madison,positive,5
1208,Billy's Hollywood Screen Kiss,positive,8
1209,Bird,positive,9
1210,Bird People,positive,7
1211,L'uccello dalle piume di cristallo ,positive,10
1212,The Birdcage,positive,9
1213,Birdman,positive,10
1214,Birds of Prey ,positive,8
1215,Bitch,positive,7
1216,Die Bitteren Tränen der Petra von Kant ,positive,9
1217,Black and White,positive,4
1218,The Black Balloon,positive,9
1219,Black Book,positive,8
1220,The Black Cauldron,positive,6
1221,Black Christmas,positive,4
1222,The Black Dahlia,positive,4
1223,Black Death,positive,8
1224,Black Dynamite,positive,9
1225,Black Hawk Down,positive,8
1226,Black Mask,positive,5
1227,Black Mass,positive,8
1228,Black or White,positive,4
1229,Black Orpheus ,positive,10
1230,Black Panther,positive,10
1231,Black Rock,positive,6
1232,Black Sea,positive,9
1233,Black Swan,positive,9
1234,Blackthorn,positive,8
1235,Blade II,positive,6
1236,Blade of the Immortal ,positive,9
1237,Blade Runner,positive,10
1238,Blade Runner 2049,positive,9
1239,Blade: Trinity,positive,3
1240,Blades of Glory,positive,8
1241,Blair Witch,positive,4
1242,Blancanieves,positive,10
1243,Blank City,positive,9
1244,Blast From the Past,positive,6
1245,Blended,positive,2
1246,Bless the Child,positive,1
1247,Blind,positive,10
1248,Blind Dating,positive,3
1249,Blind Spot: Hitler's Secretary,positive,9
1250,Blinded by the Light,positive,9
1251,Blindsight,positive,10
1252,Blindspotting,positive,10
1253,Bliss,positive,9
1254,Dave Chappelle's Block Party,positive,10
1255,Blockers,positive,9
1256,Blood,positive,6
1257,Blood and Money,positive,4
1258,Blood Diamond,positive,7
1259,Blood Done Sign My Name,positive,6
1260,Blood Father,positive,9
1261,Blood Ties,positive,6
1262,Blood Work,positive,6
1263,Bloodsport,positive,5
1264,Bloodsucking Bastards,positive,7
1265,Blow,positive,6
1266,Blow-Up,positive,9
1267,Blue Car,positive,9
1268,Blue Crush,positive,7
1269,Blue Is The Warmest Color,positive,9
1270,Blue Jasmine,positive,10
1271,The Blue Lagoon,positive,1
1272,Blue Story,positive,10
1273,Blue Streak,positive,4
1274,Blue Valentine,positive,9
1275,Blue Velvet,positive,10
1276,The Blues Brothers,positive,9
1277,Blues Brothers 2000,positive,5
1278,Bob le Flambeur,positive,10
1279,Body at Brighton Rock,positive,7
1280,Body Cam,positive,5
1281,Body Double,positive,8
1282,Body of War,positive,9
1283,Body Snatchers,positive,7
1284,Bohemian Rhapsody,positive,7
1285,Bolero,positive,1
1286,Bolt,positive,9
1287,The Bone Collector,positive,3
1288,Bone Tomahawk,positive,10
1289,The Bonfire of the Vanities,positive,2
1290,Bonneville,positive,5
1291,Bonnie and Clyde,positive,9
1292,Boogie Man: The Lee Atwater Story,positive,10
1293,Boogie Nights,positive,10
1294,Book Club,positive,6
1295,Book of Shadows - Blair Witch 2,positive,2
1296,Booksmart,positive,10
1297,Border ,positive,10
1298,Borg Vs. McEnroe,positive,9
1299,Borgman,positive,9
1300,Born Into Brothels,positive,10
1301,Born on the Fourth of July,positive,9
1302,Born To Be Wild,positive,10
1303,Boulevard,positive,6
1304,Bound,positive,9
1305,The Bourne Identity,positive,9
1306,The Bourne Ultimatum,positive,10
1307,Bowfinger,positive,9
1308,Bowling for Columbine,positive,10
1309,Boxcar Bertha,positive,6
1310,Boy A,positive,9
1311,Boy and the World ,positive,10
1312,Boy Culture,positive,8
1313,Boy Erased,positive,9
1314,The Boy Who Could Fly,positive,7
1315,Boyhood,positive,10
1316,Boyz n the Hood,positive,10
1317,Brad's Status,positive,8
1318,Bran Nue Dae,positive,6
1319,Bratz: The Movie,positive,2
1320,Brave,positive,8
1321,The Brave One,positive,5
1322,Breach,positive,9
1323,Bread & Tulips,positive,8
1324,Break Point,positive,8
1325,The Break-Up,positive,4
1326,Breakfast at Tiffany's,positive,9
1327,The Breakfast Club,positive,9
1328,Breaking Away,positive,10
1329,Breaking In,positive,3
1330,Breaking the Waves,positive,9
1331,Breathe,positive,7
1332,Breathe In,positive,6
1333,Breathless,positive,10
1334,Brian Banks,positive,7
1335,Brick,positive,9
1336,Brick Mansions,positive,3
1337,Bride and Prejudice,positive,7
1338,The Bride of Frankenstein,positive,10
1339,Brideshead Revisited,positive,7
1340,Bridesmaids,positive,10
1341,Bridge of Spies,positive,10
1342,Bridge to Terabithia,positive,9
1343,A Bridge Too Far,positive,7
1344,The Bridges of Madison County,positive,10
1345,Bridget Jones's Diary,positive,9
1346,Bridget Jones's Baby,positive,8
1347,Bright,positive,3
1348,Bright Leaves,positive,9
1349,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,positive,10
1350,Bright Star,positive,9
1351,Bright Young Things,positive,7
1352,Brighton Rock,positive,6
1353,Brigsby Bear,positive,9
1354,Bringing Out the Dead,positive,8
1355,Bringing Up Baby,positive,10
1356,Broadcast News,positive,10
1357,Broadway Danny Rose,positive,10
1358,The Broadway Melody,positive,4
1359,Broadway: The Golden Age,positive,9
1360,Brokeback Mountain,positive,9
1361,Broken English,positive,7
1362,Bronson,positive,8
1363,Brooklyn,positive,10
1364,Brooklyn Castle,positive,10
1365,Brooklyn Rules,positive,5
1366,Brother Bear,positive,4
1367,Brother to Brother,positive,8
1368,The Brothers Bloom,positive,7
1369,The Brothers Grimm,positive,4
1370,Brothers of the Head,positive,7
1371,The Brothers Solomon,positive,2
1372,Brown Sugar,positive,7
1373,Bruce Almighty,positive,5
1374,Bruno,positive,7
1375,Bubba Ho-Tep,positive,8
1376,Buffalo '66,positive,8
1377,Buffalo Boys,positive,8
1378,Buffalo Soldiers,positive,8
1379,A Bug's Life,positive,10
1380,Bugsy Malone,positive,9
1381,Bukowski: Born into This,positive,9
1382,Bull,positive,10
1383,Bull Durham,positive,10
1384,Bullet to the Head,positive,5
1385,Bulletproof Monk,positive,3
1386,Bullitt,positive,10
1387,Bully,positive,6
1388,Bully,positive,9
1389,Bulworth,positive,8
1390,Bumblebee,positive,10
1391,Bunraku,positive,2
1392,Burden,positive,10
1393,Burden,positive,6
1394,Burke and Hare,positive,4
1395,Burn After Reading,positive,8
1396,Burning ,positive,10
1397,Burning Sands,positive,9
1398,Burnt,positive,3
1399,Burying the Ex,positive,3
1400,The Business of Being Born,positive,9
1401,The Business of Strangers,positive,9
1402,But I'm a Cheerleader,positive,5
1403,The Butcher Boy,positive,8
1404,Butt Boy,positive,8
1405,Butter,positive,4
1406,By the Grace of God ,positive,10
1407,By The Sea,positive,4
1408,Cabaret,positive,10
1409,Cabin in the Sky,positive,9
